wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780257343906,4.906,3.892,5.022,3.983,0.000,0.000,0.000,0.003,17.806,0.000,17.207,0.146,17.353
1780257343939,4.428,3.958,4.031,2.813,0.000,0.000,0.000,0.000,15.230,0.000,13.724,0.146,13.870
1780257343976,4.264,4.217,1.501,1.345,0.000,0.000,0.003,0.003,11.333,0.000,10.183,0.146,10.329
1780257344080,2.664,3.790,0.032,0.109,0.000,0.000,0.000,0.000,6.595,0.000,6.788,0.138,6.926
1780257344119,2.325,2.923,1.199,0.211,0.000,0.000,0.003,0.003,6.664,0.000,4.916,0.138,5.054
1780257344173,1.990,0.331,3.397,0.160,0.000,0.000,0.003,0.003,5.884,0.000,4.566,0.130,4.696
1780257344226,1.239,0.171,3.360,0.174,0.000,0.000,0.003,0.003,4.950,0.000,3.711,0.138,3.849
1780257344264,1.487,0.171,2.474,0.338,0.000,0.003,0.003,0.000,4.476,0.000,3.492,0.138,3.630
1780257344310,1.913,0.419,0.787,1.268,0.000,0.000,0.003,0.003,4.393,0.000,3.142,0.130,3.272
1780257344365,1.917,1.042,0.287,1.899,0.000,0.000,0.003,0.000,5.148,0.000,3.475,0.130,3.605
1780257344402,2.205,1.494,0.189,1.917,0.000,0.000,0.003,0.000,5.808,0.000,3.947,0.130,4.077
1780257344439,2.358,1.702,0.153,1.778,0.000,0.003,0.003,0.000,5.997,0.000,4.102,0.130,4.232
1780257344468,2.493,1.782,0.160,1.833,0.000,0.000,0.003,0.003,6.274,0.000,4.314,0.130,4.444
1780257344513,2.529,2.187,0.171,1.862,0.000,0.003,0.003,0.000,6.755,0.000,4.379,0.130,4.509
1780257344609,2.722,2.310,0.138,1.950,0.000,0.000,0.003,0.003,7.126,0.000,4.753,0.122,4.875
1780257344662,2.427,1.159,0.032,6.269,0.000,0.000,0.003,0.000,9.890,0.000,8.555,0.130,8.685
1780257344716,2.270,0.991,0.029,7.377,0.000,0.000,0.003,0.000,10.670,0.000,9.605,0.138,9.743
1780257344752,2.934,0.688,0.040,6.728,0.000,0.000,0.003,0.003,10.396,0.000,9.930,0.130,10.060
1780257344807,3.247,0.269,0.054,6.119,0.000,0.000,0.003,0.000,9.692,0.000,9.230,0.138,9.368
1780257344838,2.886,0.189,0.047,5.883,0.000,0.000,0.000,0.003,9.008,0.000,9.059,0.138,9.197
1780257344875,3.360,0.164,0.047,5.562,0.000,0.003,0.003,0.000,9.139,0.000,9.051,0.138,9.189
1780257344909,3.225,0.149,0.051,4.949,0.000,0.003,0.003,0.007,8.387,0.000,8.351,0.138,8.489
1780257344959,3.207,0.138,0.051,4.687,0.000,0.000,0.003,0.000,8.086,0.000,8.180,0.138,8.318
1780257344993,3.244,0.127,0.047,4.381,0.000,0.000,0.003,0.003,7.805,0.000,7.781,0.138,7.919
1780257345037,2.923,1.702,2.223,4.155,0.000,0.000,0.003,0.000,11.006,0.000,7.586,0.130,7.716
1780257345130,3.422,2.945,3.109,2.420,0.000,0.000,0.003,0.000,11.899,0.000,7.277,0.130,7.407
1780257345171,3.233,2.926,4.199,3.090,0.000,0.000,0.003,0.000,13.451,0.000,8.864,0.130,8.994
1780257345223,3.677,4.862,1.891,0.980,0.003,0.000,0.000,0.003,11.416,0.000,7.521,0.130,7.651
1780257345287,3.007,5.321,0.298,0.222,0.000,0.000,0.003,0.000,8.851,0.000,6.202,0.130,6.332
1780257345323,2.478,4.585,0.156,0.164,0.000,0.000,0.003,0.003,7.389,0.000,5.681,0.130,5.811
1780257345361,2.354,3.240,2.525,2.602,0.000,0.000,0.003,0.000,10.724,0.000,7.106,0.130,7.236
1780257345404,2.332,2.121,3.819,4.035,0.000,0.003,0.003,0.000,12.313,0.000,8.229,0.130,8.359
1780257345444,3.222,1.370,3.251,4.158,0.000,0.000,0.003,0.000,12.004,0.000,8.644,0.138,8.782
1780257345480,3.382,1.312,1.490,4.246,0.000,0.000,0.003,0.000,10.433,0.000,8.164,0.138,8.302
1780257345523,2.868,3.397,2.026,3.841,0.000,0.000,0.003,0.000,12.135,0.000,10.305,0.122,10.427
1780257345571,1.891,3.659,3.637,4.173,0.000,0.003,0.003,0.000,13.366,0.000,10.834,0.130,10.964
1780257345657,1.961,4.891,5.339,3.411,0.000,0.000,0.003,0.003,15.608,0.000,14.798,0.138,14.936
1780257345711,0.674,4.122,4.804,1.654,0.000,0.000,0.003,0.000,11.257,0.000,10.940,0.138,11.078
1780257345762,0.200,4.279,4.297,0.397,0.000,0.000,0.000,0.000,9.173,0.000,9.230,0.138,9.368
1780257345805,0.127,3.896,2.711,0.236,0.000,0.000,0.003,0.000,6.973,0.000,7.032,0.138,7.170
1780257345854,0.072,3.645,1.538,0.160,0.000,0.000,0.003,0.003,5.421,0.000,5.470,0.130,5.600
1780257345889,0.069,3.196,1.858,0.149,0.000,0.003,0.003,0.000,5.278,0.000,5.201,0.130,5.331
1780257345929,0.091,3.094,3.145,0.123,0.000,0.000,0.003,0.000,6.456,0.000,6.438,0.130,6.568
1780257345972,0.178,2.700,3.109,0.167,0.000,0.000,0.003,0.000,6.157,0.000,5.681,0.138,5.819
1780257346026,0.036,0.510,0.572,0.036,0.000,0.003,0.003,0.003,1.163,0.000,1.953,0.130,2.083
1780257346055,0.007,0.109,0.116,0.007,0.000,0.003,0.000,0.003,0.245,0.000,1.082,0.130,1.212
1780257346087,0.003,0.025,0.029,0.003,0.000,0.000,0.000,0.003,0.063,0.000,0.724,0.122,0.846
1780257346170,0.003,0.003,0.007,0.003,0.000,0.000,0.003,0.000,0.019,0.000,0.455,0.122,0.577
1780257346199,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.003,0.018,0.000,0.455,0.122,0.577
1780257346237,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.000,0.447,0.130,0.577
1780257346292,0.000,0.003,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.000,0.463,0.122,0.585
1780257346346,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.000,0.472,0.122,0.594
1780257346386,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.000,0.009,0.000,0.488,0.122,0.610
1780257346427,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.480,0.122,0.602
1780257346479,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.463,0.122,0.585
1780257346534,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.472,0.122,0.594
1780257346575,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.480,0.122,0.602
1780257346629,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.480,0.122,0.602
1780257346703,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.480,0.122,0.602
1780257346733,0.003,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.016,0.000,0.472,0.122,0.594
1780257346788,0.258,0.233,0.145,0.287,0.000,0.000,0.003,0.000,0.926,0.000,0.586,0.122,0.708
1780257346848,2.139,2.179,1.767,2.117,0.000,0.000,0.003,0.003,8.208,0.000,3.215,0.105,3.320
1780257346884,4.016,3.787,3.626,3.583,0.000,0.000,0.003,0.003,15.018,0.000,8.587,0.073,8.660
1780257346932,6.076,5.864,5.259,5.219,0.000,0.000,0.003,0.000,22.421,0.000,16.100,0.073,16.173
1780257346968,6.411,6.207,4.891,4.782,0.000,0.003,0.000,0.003,22.297,0.000,19.706,0.105,19.811
1780257347013,6.502,6.181,4.137,4.709,0.000,0.000,0.003,0.003,21.535,0.000,20.561,0.130,20.691
1780257347076,5.602,4.093,3.411,4.825,0.000,0.000,0.000,0.000,17.931,0.000,16.491,0.130,16.621
1780257347111,5.245,3.641,2.850,4.796,0.000,0.000,0.003,0.000,16.535,0.000,14.839,0.130,14.969
1780257347152,4.938,2.886,2.296,4.527,0.000,0.000,0.003,0.000,14.650,0.000,13.227,0.138,13.365
1780257347233,4.024,2.001,1.694,3.623,0.000,0.000,0.000,0.003,11.345,0.000,10.720,0.130,10.850
1780257347265,3.145,2.037,1.352,3.550,0.000,0.000,0.003,0.000,10.087,0.000,9.247,0.138,9.385
1780257347309,0.976,2.387,0.298,3.798,0.000,0.000,0.003,0.000,7.462,0.000,6.910,0.138,7.048
1780257347373,0.109,2.267,3.036,2.762,0.000,0.003,0.003,0.000,8.180,0.000,5.673,0.130,5.803
1780257347406,0.083,1.862,3.240,2.573,0.000,0.000,0.000,0.000,7.758,0.000,5.160,0.130,5.290
1780257347447,0.532,0.922,1.680,2.445,0.000,0.000,0.003,0.000,5.582,0.000,4.061,0.130,4.191
1780257347481,2.201,0.470,0.750,2.179,0.000,0.000,0.003,0.000,5.603,0.000,6.943,0.130,7.073
1780257347540,3.699,0.120,0.998,2.642,0.000,0.000,0.003,0.000,7.462,0.000,6.691,0.130,6.821
1780257347591,4.173,0.065,0.269,2.835,0.000,0.000,0.003,0.003,7.348,0.000,7.488,0.130,7.618
1780257347624,4.282,0.072,0.200,2.879,0.003,0.000,0.003,0.000,7.439,0.000,7.553,0.130,7.683
1780257347669,3.870,0.094,0.134,3.028,0.000,0.003,0.003,0.000,7.132,0.000,7.448,0.130,7.578
1780257347744,1.319,0.149,0.029,2.883,0.000,0.000,0.000,0.000,4.380,0.000,4.639,0.130,4.769
1780257347779,0.936,0.174,2.686,2.926,0.000,0.000,0.003,0.000,6.725,0.000,4.599,0.122,4.721
1780257347833,0.138,0.207,4.913,2.569,0.000,0.000,0.003,0.003,7.833,0.000,4.485,0.113,4.598
1780257347891,0.109,0.134,4.705,2.135,0.000,0.000,0.003,0.000,7.086,0.000,4.118,0.113,4.231
1780257347927,0.142,0.112,4.556,1.964,0.000,0.000,0.000,0.003,6.777,0.000,3.915,0.122,4.037
1780257347977,0.185,0.098,3.743,2.066,0.000,0.000,0.003,0.003,6.098,0.000,3.988,0.122,4.110
1780257348010,0.375,0.069,4.013,2.321,0.000,0.000,0.003,0.000,6.781,0.000,4.118,0.122,4.240
1780257348060,1.931,0.054,3.043,2.179,0.000,0.000,0.003,0.003,7.213,0.000,4.232,0.113,4.345
1780257348121,4.589,0.018,0.390,2.464,0.000,0.000,0.003,0.003,7.467,0.000,6.666,0.130,6.796
1780257348161,5.795,0.014,0.167,2.686,0.000,0.000,0.007,0.000,8.669,0.000,8.660,0.130,8.790
1780257348199,4.949,0.014,0.153,3.491,0.000,0.000,0.003,0.000,8.610,0.000,8.123,0.130,8.253
1780257348295,4.880,0.018,0.080,3.287,0.000,0.000,0.003,0.003,8.271,0.000,8.424,0.130,8.554
1780257348334,4.104,0.652,1.662,3.608,0.000,0.000,0.000,0.003,10.029,0.000,9.727,0.130,9.857
1780257348379,4.096,1.592,3.615,3.109,0.000,0.000,0.003,0.000,12.415,0.000,12.592,0.130,12.722
1780257348429,4.450,1.286,3.590,1.600,0.000,0.000,0.003,0.000,10.929,0.000,10.516,0.138,10.654
1780257348463,3.408,0.663,3.342,0.969,0.000,0.000,0.003,0.000,8.385,0.000,8.058,0.146,8.204
1780257348503,1.592,0.098,3.028,2.992,0.000,0.003,0.003,0.000,7.716,0.000,5.803,0.130,5.933
1780257348542,0.732,0.043,3.054,3.994,0.000,0.000,0.003,0.003,7.829,0.000,5.152,0.130,5.282
1780257348609,0.324,0.032,2.227,4.169,0.000,0.000,0.003,0.003,6.758,0.000,4.257,0.130,4.387
1780257348651,0.754,4.093,2.230,5.955,0.000,0.003,0.003,0.000,13.038,0.000,9.116,0.122,9.238
1780257348688,0.455,2.493,1.301,5.343,0.000,0.000,0.003,0.000,9.595,0.000,4.940,0.138,5.078
1780257348740,0.047,0.266,0.058,0.918,0.000,0.000,0.003,0.003,1.295,0.000,1.522,0.130,1.652
1780257348812,0.003,0.003,0.007,0.025,0.000,0.000,0.003,0.003,0.044,0.000,0.594,0.130,0.724
1780257348843,0.003,0.000,0.003,0.010,0.000,0.003,0.003,0.000,0.022,0.000,0.529,0.130,0.659
1780257348896,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.000,0.463,0.130,0.593
1780257348935,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.009,0.000,0.472,0.122,0.594
1780257348973,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.000,0.472,0.130,0.602
1780257349007,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.000,0.472,0.130,0.602
1780257349056,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.000,0.472,0.130,0.602
1780257349092,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.000,0.480,0.122,0.602
1780257349137,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.130,0.618
1780257349169,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.480,0.122,0.602
1780257349215,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.000,0.480,0.122,0.602
1780257349251,0.317,0.269,0.247,0.204,0.000,0.000,0.000,0.000,1.037,0.000,0.602,0.122,0.724
1780257349331,3.404,3.127,2.500,3.112,0.000,0.003,0.003,0.003,12.152,0.000,4.810,0.122,4.932
1780257349381,6.345,6.313,6.079,6.025,0.000,0.000,0.000,0.000,24.762,0.000,21.212,0.122,21.334
1780257349418,6.961,6.947,6.079,4.731,0.000,0.000,0.000,0.003,24.721,0.000,22.466,0.146,22.612
1780257349470,6.586,7.067,4.341,2.507,0.000,0.000,0.003,0.000,20.504,0.000,20.594,0.138,20.732
1780257349520,5.726,5.963,4.563,4.049,0.000,0.000,0.003,0.000,20.304,0.000,19.690,0.146,19.836
1780257349550,5.088,5.507,4.271,4.009,0.000,0.000,0.000,0.000,18.875,0.000,18.412,0.138,18.550
1780257349587,4.767,5.179,3.962,3.575,0.000,0.000,0.003,0.000,17.486,0.000,17.167,0.138,17.305
1780257349621,2.617,5.033,3.954,1.851,0.000,0.003,0.000,0.003,13.461,0.000,13.129,0.154,13.283
1780257349675,4.191,4.235,3.849,3.830,0.000,0.000,0.003,0.003,16.111,0.000,11.379,0.138,11.517
1780257349709,5.722,2.391,3.732,6.991,0.000,0.000,0.003,0.000,18.839,0.000,16.410,0.154,16.564
1780257349747,5.030,0.874,3.174,9.312,0.000,0.003,0.000,0.000,18.393,0.000,16.182,0.138,16.320
1780257349775,3.593,0.685,2.558,9.495,0.000,0.000,0.003,0.000,16.334,0.000,16.263,0.130,16.393
1780257349857,6.641,2.464,2.690,7.297,0.000,0.000,0.003,0.000,19.095,0.000,18.437,0.138,18.575
1780257349892,6.039,2.336,2.762,7.771,0.000,0.000,0.000,0.000,18.908,0.000,18.770,0.138,18.908
1780257349940,5.576,0.944,1.148,7.694,0.000,0.000,0.003,0.000,15.365,0.000,13.976,0.146,14.122
1780257350000,4.753,0.204,0.153,7.450,0.000,0.003,0.003,0.003,12.569,0.000,12.283,0.146,12.429
1780257350038,3.827,0.138,0.083,7.246,0.000,0.000,0.003,0.000,11.297,0.000,10.891,0.138,11.029
1780257350094,4.625,0.127,0.080,6.477,0.000,0.000,0.003,0.000,11.312,0.000,11.233,0.138,11.371
1780257350150,3.568,0.160,0.102,6.061,0.000,0.000,0.003,0.000,9.894,0.000,10.020,0.138,10.158
1780257350197,3.757,0.667,0.233,5.999,0.000,0.000,0.003,0.000,10.659,0.000,10.093,0.130,10.223
1780257350234,4.027,0.922,0.291,5.412,0.000,0.003,0.003,0.000,10.658,0.000,10.101,0.138,10.239
1780257350294,4.224,0.167,0.083,5.208,0.000,0.000,0.003,0.000,9.685,0.000,9.548,0.138,9.686
1780257350377,2.256,1.622,2.230,5.110,0.000,0.000,0.003,0.000,11.221,0.000,8.001,0.138,8.139
1780257350437,0.477,4.140,5.146,4.082,4.629,3.991,0.003,0.007,22.475,0.000,11.062,7.212,18.274
1780257350491,1.024,4.774,6.553,4.301,2.762,2.795,0.003,0.007,22.219,0.000,14.082,5.510,19.592
1780257350529,0.758,4.935,6.415,4.173,2.205,2.219,0.003,0.003,20.711,0.000,15.042,4.379,19.421
1780257350572,0.626,4.731,6.542,4.242,1.869,1.895,0.003,0.003,19.911,0.000,15.710,3.874,19.584
1780257350603,0.477,4.771,6.149,3.109,2.004,2.095,0.003,0.003,18.611,0.000,13.585,4.200,17.785
1780257350640,0.222,4.359,5.726,0.995,2.176,2.190,0.003,0.003,15.674,0.000,11.021,4.533,15.554
1780257350681,0.244,4.239,4.975,0.342,2.471,2.682,0.003,0.003,14.959,0.000,9.759,5.022,14.781
1780257350732,0.218,3.929,4.359,0.200,2.456,2.387,0.003,0.003,13.555,0.000,8.799,4.802,13.601
1780257350762,0.182,3.783,4.158,0.178,2.318,2.369,0.003,0.003,12.994,0.000,8.286,4.908,13.194
1780257350806,0.149,3.466,3.692,0.153,2.412,2.682,0.003,0.007,12.564,0.000,7.480,5.046,12.526
1780257350873,0.211,2.930,3.466,0.207,2.704,2.846,0.003,0.003,12.370,0.000,6.992,5.404,12.396
1780257350941,1.239,2.730,3.123,0.780,2.730,2.671,0.003,0.007,13.283,0.000,7.562,5.453,13.015
1780257351002,3.145,2.234,2.664,3.178,2.562,2.507,0.003,0.003,16.296,0.000,10.891,5.209,16.100
1780257351055,2.963,0.871,1.086,2.919,0.827,1.016,0.000,0.000,9.682,0.000,7.301,2.205,9.506
1780257351090,2.117,0.473,0.284,1.250,0.102,0.131,0.003,0.000,4.360,0.000,3.378,0.765,4.143
1780257351139,0.131,0.036,0.040,0.076,0.010,0.014,0.007,0.000,0.314,0.000,1.090,0.276,1.366
1780257351166,0.029,0.014,0.010,0.029,0.003,0.007,0.003,0.000,0.095,0.000,0.805,0.211,1.016
1780257351202,0.007,0.007,0.003,0.010,0.003,0.003,0.000,0.000,0.033,0.000,0.569,0.154,0.723
1780257351234,0.007,0.003,0.003,0.007,0.000,0.003,0.003,0.003,0.029,0.000,0.488,0.146,0.634
1780257351283,0.003,0.003,0.003,0.007,0.003,0.000,0.003,0.000,0.022,0.000,0.463,0.138,0.601
1780257351316,0.003,0.003,0.000,0.007,0.000,0.003,0.003,0.003,0.022,0.000,0.472,0.138,0.610
1780257351370,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.000,0.488,0.138,0.626
1780257351407,0.003,0.003,0.003,0.007,0.003,0.003,0.003,0.000,0.025,0.000,0.480,0.138,0.618
1780257351456,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.000,0.488,0.138,0.626
1780257351510,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.000,0.496,0.138,0.634
1780257351558,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.000,0.480,0.138,0.618
1780257351623,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.000,0.488,0.138,0.626
1780257351659,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.000,0.480,0.138,0.618
1780257351718,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.488,0.138,0.626
1780257351762,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.472,0.138,0.610
1780257351795,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.472,0.138,0.610
1780257351848,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.480,0.138,0.618
1780257351912,0.003,0.000,0.007,0.003,0.000,0.003,0.003,0.003,0.022,0.000,0.488,0.138,0.626
1780257351964,0.000,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.012,0.000,0.480,0.130,0.610
1780257352034,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.000,0.504,0.138,0.642
1780257352065,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.520,0.130,0.650
1780257352116,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.488,0.130,0.618
1780257352156,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.472,0.130,0.602
1780257352191,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.472,0.138,0.610
1780257352221,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.009,0.000,0.472,0.138,0.610
1780257352263,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.003,0.012,0.000,0.472,0.130,0.602
1780257352303,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.472,0.138,0.610
1780257352339,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.138,0.626
1780257352374,0.616,0.539,0.510,0.521,0.000,0.000,0.003,0.000,2.189,0.000,0.903,0.138,1.041
1780257352450,5.004,5.161,5.321,5.168,0.000,0.000,0.003,0.000,20.657,0.000,13.748,0.089,13.837
1780257352504,4.585,4.734,5.336,5.390,0.000,0.003,0.003,0.000,20.051,0.000,17.989,0.138,18.127
1780257352560,1.997,1.899,2.460,2.507,0.000,0.000,0.003,0.000,8.866,0.000,7.334,0.154,7.488
1780257352615,0.273,0.349,0.448,0.601,0.000,0.000,0.003,0.000,1.674,0.000,2.352,0.146,2.498
1780257352679,0.021,0.007,0.014,0.014,0.003,0.018,7.319,7.133,14.529,0.000,0.716,13.129,13.845
1780257352717,0.003,0.003,0.007,0.003,0.003,0.018,9.302,9.757,19.096,0.000,0.594,17.777,18.371
1780257352766,0.003,0.000,0.003,0.003,0.007,0.014,9.065,9.910,19.005,0.000,0.577,18.152,18.729
1780257352801,0.003,0.000,0.000,0.000,0.007,0.018,8.809,9.859,18.696,0.000,0.577,17.794,18.371
1780257352838,0.000,0.000,0.000,0.003,0.007,0.018,8.664,9.808,18.500,0.000,0.561,17.533,18.094
1780257352872,0.000,0.000,0.000,0.003,0.007,0.018,8.667,9.429,18.124,0.000,0.586,17.370,17.956
1780257352916,0.000,0.000,0.000,0.003,0.007,0.018,8.255,9.364,17.647,0.000,0.553,16.931,17.484
1780257352974,0.000,0.000,0.000,0.003,0.007,0.014,8.183,9.068,17.275,0.000,0.553,16.499,17.052
1780257353016,0.000,0.000,0.000,0.003,0.007,0.014,8.110,8.824,16.958,0.000,0.553,16.231,16.784
1780257353069,0.000,0.000,0.000,0.000,0.003,0.014,7.825,8.700,16.542,0.000,0.545,15.750,16.295
1780257353126,0.003,0.000,0.000,0.000,0.003,0.018,7.577,8.412,16.013,0.000,0.537,15.360,15.897
1780257353182,0.000,0.000,0.000,0.003,0.003,0.014,7.362,8.183,15.565,0.000,0.537,14.847,15.384
1780257353254,0.000,0.000,0.003,0.003,0.003,0.014,7.198,7.924,15.145,0.000,0.545,14.440,14.985
1780257353296,0.000,0.000,0.000,0.003,0.003,0.014,7.085,7.825,14.930,0.000,0.520,14.196,14.716
1780257353338,0.000,0.000,0.000,0.000,0.000,0.000,2.361,2.821,5.182,0.000,0.520,5.274,5.794
1780257353406,0.000,0.003,0.003,0.003,0.000,0.000,0.233,0.266,0.508,0.000,0.488,1.139,1.627
1780257353447,0.000,0.000,0.003,0.003,0.007,0.021,8.514,8.952,17.500,0.000,0.512,12.511,13.023
1780257353505,0.000,0.000,0.000,0.000,0.003,0.000,3.276,2.638,5.917,0.000,0.561,6.878,7.439
1780257353571,0.000,0.000,0.000,0.003,0.003,0.014,6.695,7.311,14.026,0.000,0.512,12.714,13.226
1780257353632,0.000,0.000,0.000,0.003,0.003,0.014,6.994,7.902,14.916,0.000,0.545,14.106,14.651
1780257353693,0.000,0.000,0.000,0.003,0.000,0.003,4.217,4.399,8.622,0.000,0.537,7.301,7.838
1780257353759,0.000,0.003,0.000,0.003,0.000,0.000,0.783,1.002,1.791,0.000,0.488,1.733,2.221
1780257353812,0.641,0.626,0.448,0.739,0.000,0.000,0.200,0.251,2.905,0.000,0.911,0.594,1.505
1780257353874,5.861,5.686,5.686,5.872,0.000,0.000,0.076,0.091,23.272,0.000,20.195,0.284,20.479
1780257353937,4.971,4.352,5.347,5.449,0.000,0.000,0.262,0.324,20.705,0.000,18.437,0.382,18.819
1780257353979,4.257,3.378,4.384,4.497,0.000,0.000,0.703,0.747,17.966,0.000,15.571,0.732,16.303
1780257354045,2.693,2.558,3.316,3.790,0.000,0.003,2.022,2.551,16.933,0.000,12.307,2.368,14.675
1780257354119,1.880,1.807,2.682,3.152,0.000,0.003,2.977,3.382,15.883,0.000,9.702,3.776,13.478
1780257354181,1.961,1.640,2.402,2.686,0.000,0.003,2.150,2.584,13.426,0.000,8.701,2.718,11.419
1780257354282,0.105,0.098,0.069,0.123,0.000,0.000,0.390,0.495,1.280,0.000,1.107,0.675,1.782
1780257354335,0.018,0.014,0.014,0.021,0.003,0.003,0.178,0.207,0.458,0.000,0.569,0.333,0.902
1780257354381,0.007,0.007,0.007,0.007,0.003,0.003,1.334,1.454,2.822,0.000,0.480,1.253,1.733
1780257354430,0.010,0.000,0.003,0.003,0.000,0.003,2.041,2.387,4.447,0.000,0.480,2.116,2.596
1780257354470,0.003,0.003,0.000,0.003,0.000,0.003,2.383,2.726,5.121,0.000,0.455,2.572,3.027
1780257354516,0.003,0.000,0.003,0.003,0.000,0.003,2.398,2.751,5.161,0.000,0.463,2.694,3.157
1780257354590,0.003,0.000,0.000,0.003,0.000,0.003,2.387,2.697,5.093,0.000,0.463,2.686,3.149
1780257354648,0.003,0.000,0.000,0.003,0.003,0.003,2.103,2.256,4.371,0.000,0.488,2.311,2.799
1780257354701,0.000,0.000,0.000,0.003,0.000,0.000,0.550,0.692,1.245,0.000,0.480,0.797,1.277
1780257354772,0.003,0.000,0.000,0.003,0.000,0.000,0.258,0.298,0.562,0.000,0.472,0.374,0.846
1780257354829,0.003,0.000,0.000,0.003,0.000,0.000,0.266,0.317,0.589,0.000,0.463,0.341,0.804
1780257354892,0.280,0.291,0.225,0.448,0.007,0.003,1.931,2.081,5.266,0.000,0.610,1.961,2.571
1780257354956,0.025,0.043,0.021,0.051,0.000,0.003,2.412,2.722,5.277,0.000,0.496,2.621,3.117
1780257355007,0.521,0.667,0.437,0.721,0.000,0.003,2.628,3.032,8.009,0.000,0.846,3.036,3.882
1780257355056,1.687,1.651,1.140,1.596,0.003,0.003,2.248,2.507,10.835,0.000,2.148,2.621,4.769
1780257355122,2.234,2.165,2.081,2.125,0.003,0.003,2.238,2.496,13.345,0.000,2.792,2.515,5.307
1780257355180,2.161,2.008,1.851,2.128,0.000,0.000,0.681,0.820,9.649,0.000,2.808,0.919,3.727
1780257355233,1.957,1.928,1.705,1.844,0.000,0.000,0.338,0.390,8.162,0.000,2.645,0.472,3.117
1780257355301,1.800,1.691,1.596,1.702,0.000,0.000,0.328,0.393,7.510,0.000,2.458,0.390,2.848
1780257355358,2.103,2.238,1.946,2.157,0.000,0.000,1.465,1.647,11.556,0.000,3.321,1.432,4.753
1780257355420,2.500,2.493,2.303,2.489,0.000,0.003,2.314,2.562,14.664,0.000,4.371,2.515,6.886
1780257355483,2.770,2.781,2.613,2.635,0.000,0.003,2.438,2.781,16.021,0.000,5.445,2.897,8.342
1780257355517,2.653,2.602,2.376,2.558,0.000,0.003,2.347,2.649,15.188,0.000,5.266,2.783,8.049
1780257355559,2.248,2.019,1.920,2.059,0.000,0.000,1.180,1.366,10.792,0.000,4.029,1.400,5.429
1780257355601,1.822,1.694,1.578,1.676,0.000,0.003,1.673,1.767,10.213,0.000,3.418,1.790,5.208
