wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780276209716,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276209748,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.003,0.016,0.703
1780276209812,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.679
1780276209855,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.703
1780276209888,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276209953,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.703
1780276209978,0.000,0.003,0.003,0.003,0.000,0.000,0.007,0.000,0.016,0.679
1780276210013,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276210037,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276210069,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276210101,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276210132,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.727
1780276210161,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276210193,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276210244,0.000,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.009,0.703
1780276210275,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276210356,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276210416,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276210487,0.000,0.003,0.000,0.003,0.000,0.000,0.007,0.003,0.016,0.703
1780276210515,0.000,0.007,0.003,0.003,0.000,0.000,0.003,0.000,0.016,0.703
1780276210555,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276210580,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780276210618,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.630
1780276210645,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.727
1780276210684,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276210709,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276210748,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276210772,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276210810,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276210886,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780276210952,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276211013,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.679
1780276211040,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.703
1780276211084,0.000,0.003,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.703
1780276211112,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.703
1780276211145,0.000,0.000,0.003,0.007,0.000,0.000,0.000,0.000,0.010,0.703
1780276211171,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.703
1780276211208,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276211232,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.703
1780276211279,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780276211307,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276211359,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276211419,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276211465,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.009,0.679
1780276211535,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780276211565,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.679
1780276211604,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.679
1780276211634,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276211671,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276211701,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276211732,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276211757,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276211801,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.679
1780276211827,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276211861,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.679
1780276211927,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.703
1780276211981,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.703
1780276212040,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276212070,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276212111,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.679
1780276212140,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276212173,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276212204,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276212250,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276212277,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.679
1780276212334,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276212363,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.000,0.009,0.703
1780276212433,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276212474,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276212505,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276212579,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276212607,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276212646,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276212673,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.703
1780276212718,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.679
1780276212748,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.003,0.010,0.679
1780276212782,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276212818,0.003,0.003,0.003,0.003,0.000,0.000,0.007,0.003,0.022,0.703
1780276212861,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276212888,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276212950,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780276213005,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276213032,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.016,0.630
1780276213098,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276213135,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276213166,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276213195,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276213226,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276213262,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276213297,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276213348,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276213378,0.003,0.000,0.003,0.003,0.000,0.000,0.007,0.000,0.016,0.703
1780276213415,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276213480,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276213532,0.000,0.000,0.000,0.003,0.003,0.003,0.007,0.000,0.016,0.679
1780276213567,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276213631,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.703
1780276213664,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276213707,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276213734,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276213773,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276213803,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.679
1780276213865,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276213906,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780276213941,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.727
1780276214006,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276214050,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.703
1780276214080,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.703
1780276214156,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276214186,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276214220,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.679
1780276214247,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276214291,0.000,0.000,0.003,0.003,0.000,0.000,0.007,0.000,0.013,0.703
1780276214328,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276214376,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276214408,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276214445,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276214503,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276214551,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276214602,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276214661,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.703
1780276214686,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.679
1780276214722,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.007,0.013,0.703
1780276214755,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276214794,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276214825,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276214865,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780276214922,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.630
1780276214948,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276215004,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276215033,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.003,0.013,0.727
1780276215078,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780276215116,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.003,0.016,0.703
1780276215181,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276215214,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276215245,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276215271,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276215318,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.703
1780276215371,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276215419,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276215448,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.703
1780276215478,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276215533,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276215559,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.727
1780276215595,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276215647,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276215708,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276215732,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276215765,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780276215791,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780276215833,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276215864,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276215903,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276215951,0.000,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.006,0.703
1780276215975,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276216007,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276216060,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276216089,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276216123,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276216168,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.727
1780276216227,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.007,0.679
1780276216250,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276216283,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.009,0.679
1780276216316,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276216354,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276216386,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276216429,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276216477,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780276216502,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276216534,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276216593,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276216646,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276216698,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.703
1780276216762,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276216787,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276216826,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276216856,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.679
1780276216894,0.000,0.000,0.000,0.007,0.000,0.000,0.007,0.003,0.017,0.630
1780276216922,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276216955,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276216988,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.679
1780276217023,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.015,0.679
1780276217048,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276217100,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.727
1780276217124,0.003,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.012,0.679
1780276217167,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276217211,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276217273,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276217303,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276217344,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.679
1780276217371,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.703
1780276217404,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276217439,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.007,0.679
1780276217469,0.000,0.007,0.000,0.003,0.000,0.003,0.003,0.003,0.019,0.703
1780276217504,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276217538,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276217570,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276217632,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276217667,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276217720,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276217781,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276217811,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276217850,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276217883,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276217923,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276217954,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.727
1780276217984,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.752
1780276218014,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.703
1780276218040,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276218063,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.727
1780276218093,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.003,0.013,0.679
1780276218151,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.000,0.010,0.630
1780276218184,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780276218234,0.007,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.017,0.703
1780276218296,0.007,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.016,0.679
1780276218324,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780276218354,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.679
1780276218380,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276218409,0.000,0.000,0.003,0.000,0.000,0.000,0.007,0.000,0.010,0.703
1780276218445,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.679
1780276218478,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276218504,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.703
1780276218546,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.679
1780276218586,0.007,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.010,0.679
1780276218620,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276218691,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276218763,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276218823,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.007,0.703
1780276218856,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276218899,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276218925,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.703
1780276218956,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276218981,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.703
1780276219011,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276219057,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.630
1780276219091,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276219118,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780276219156,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276219228,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.703
1780276219279,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.679
1780276219343,0.003,0.003,0.000,0.007,0.000,0.003,0.003,0.000,0.019,0.679
1780276219384,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.727
1780276219420,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276219448,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276219481,0.003,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.009,0.679
1780276219514,0.003,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.016,0.703
1780276219556,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276219587,0.000,0.000,0.000,0.007,0.000,0.000,0.007,0.000,0.014,0.679
1780276219618,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276219653,0.007,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.016,0.703
1780276219684,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276219745,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.727
1780276219806,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276219869,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276219896,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276219936,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276219964,0.000,0.003,0.000,0.003,0.000,0.000,0.007,0.003,0.016,0.703
1780276219996,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.727
1780276220021,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276220062,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.703
1780276220089,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.679
1780276220121,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276220147,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780276220180,0.000,0.003,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.679
1780276220216,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780276220270,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.703
1780276220329,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276220394,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276220418,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.703
1780276220465,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276220492,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.727
1780276220531,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276220562,0.007,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.013,0.679
1780276220596,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276220621,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276220662,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276220687,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780276220722,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276220776,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.703
1780276220830,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276220853,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276220914,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276220948,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276220986,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276221011,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276221046,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.679
1780276221085,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.679
1780276221118,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.003,0.013,0.703
1780276221142,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780276221175,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.703
1780276221209,0.007,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.019,0.679
1780276221254,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276221309,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.727
1780276221370,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276221435,0.003,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.015,0.703
1780276221464,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276221504,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.679
1780276221530,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.703
1780276221564,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.703
1780276221595,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276221624,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276221648,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
