wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780271594264,0.000,0.000,0.000,0.003,2.806,3.032,0.003,0.007,5.851,5.999,0.000,5.999,6.255
1780271594305,0.000,0.000,0.000,0.003,3.007,3.178,0.003,0.007,6.198,5.877,0.000,5.877,6.642
1780271594342,0.003,0.000,0.000,0.003,2.431,2.361,0.003,0.003,4.804,4.770,0.000,4.770,5.770
1780271594374,0.003,0.000,0.003,0.003,2.074,2.008,0.003,0.003,4.097,4.167,0.000,4.167,4.582
1780271594423,0.000,0.003,0.000,0.007,1.680,1.782,0.003,0.003,3.478,3.597,0.000,3.597,4.170
1780271594451,0.003,0.000,0.000,0.003,1.607,2.001,0.007,0.003,3.624,3.597,0.000,3.597,3.952
1780271594488,0.000,0.000,0.000,0.003,1.753,1.549,0.003,0.003,3.311,3.410,0.000,3.410,3.952
1780271594515,0.000,0.000,0.000,0.003,1.786,1.512,0.003,0.003,3.307,3.337,0.000,3.337,3.903
1780271594550,0.000,0.003,0.000,0.003,1.578,1.490,0.003,0.003,3.080,3.158,0.000,3.158,3.782
1780271594581,0.000,0.000,0.000,0.003,1.465,1.494,0.003,0.003,2.968,3.036,0.000,3.036,3.636
1780271594622,0.000,0.000,0.000,0.003,1.490,1.465,0.003,0.003,2.964,2.995,0.000,2.995,3.539
1780271594682,0.003,0.000,0.000,0.003,1.454,1.454,0.003,0.003,2.920,2.946,0.000,2.946,3.515
1780271594710,0.003,0.000,0.003,0.003,1.439,1.425,0.003,0.007,2.883,2.930,0.000,2.930,3.491
1780271594761,0.000,0.000,0.000,0.003,1.432,1.417,0.003,0.003,2.858,2.922,0.000,2.922,3.442
1780271594792,0.000,0.000,0.000,0.003,1.425,1.414,0.003,0.003,2.848,2.914,0.000,2.914,3.515
1780271594839,0.000,0.000,0.000,0.003,1.458,1.363,0.003,0.003,2.830,2.897,0.000,2.897,3.491
1780271594869,0.000,0.000,0.003,0.003,1.432,1.428,0.003,0.003,2.872,2.914,0.000,2.914,3.418
1780271594910,0.000,0.000,0.000,0.003,1.421,1.410,0.003,0.003,2.840,2.889,0.000,2.889,3.491
1780271594948,0.003,0.000,0.000,0.007,1.450,1.403,0.007,0.007,2.877,2.905,0.000,2.905,3.442
1780271594980,0.000,0.000,0.000,0.003,1.403,1.392,0.007,0.003,2.808,2.889,0.000,2.889,3.515
1780271595022,0.000,0.000,0.003,0.003,0.597,0.681,0.000,0.003,1.287,1.383,0.000,1.383,3.515
1780271595059,0.003,0.000,0.000,0.003,0.080,0.098,0.003,0.000,0.187,0.634,0.000,0.634,0.848
1780271595088,0.000,0.000,0.000,0.003,0.032,0.043,0.003,0.000,0.081,0.341,0.000,0.341,0.776
1780271595119,0.000,0.000,0.000,0.000,0.007,0.014,0.000,0.000,0.021,0.227,0.000,0.227,0.752
1780271595145,0.003,0.000,0.000,0.003,0.007,0.007,0.000,0.000,0.020,0.179,0.000,0.179,0.727
1780271595211,0.007,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.019,0.146,0.000,0.146,0.776
1780271595249,0.459,0.298,0.331,0.244,0.000,0.003,0.000,0.003,1.338,0.146,0.000,0.146,0.752
1780271595288,2.792,2.547,2.551,2.700,0.003,0.003,0.003,0.003,10.602,0.105,0.000,0.105,1.018
1780271595324,5.299,4.946,4.946,4.523,0.000,0.003,0.003,0.000,19.720,0.122,0.000,0.122,12.679
1780271595373,6.437,6.637,4.949,3.069,0.000,0.003,0.003,0.000,21.098,0.146,0.000,0.146,18.642
1780271595404,5.354,6.633,3.098,4.071,0.000,0.000,0.003,0.000,19.159,0.179,0.000,0.179,18.279
1780271595441,3.265,6.185,3.021,4.680,0.003,0.003,0.003,0.000,17.160,0.146,0.000,0.146,11.442
1780271595487,5.095,3.856,6.954,3.870,0.003,0.000,0.000,0.000,19.778,0.162,0.000,0.162,12.000
1780271595551,2.278,2.219,7.913,3.058,0.000,0.000,0.003,0.000,15.471,0.162,0.000,0.162,14.206
1780271595581,3.207,1.771,7.023,2.646,0.000,0.000,0.003,0.000,14.650,0.162,0.000,0.162,13.042
1780271595611,3.389,1.519,6.156,2.507,0.000,0.000,0.003,0.000,13.574,0.162,0.000,0.162,12.364
1780271595636,2.511,1.235,5.864,2.540,0.000,0.000,0.003,0.000,12.153,0.154,0.000,0.154,11.055
1780271595668,2.030,0.918,5.580,2.398,0.000,0.003,0.000,0.003,10.932,0.154,0.000,0.154,9.939
1780271595706,2.012,0.838,4.986,2.405,0.000,0.000,0.000,0.000,10.241,0.162,0.000,0.162,9.309
1780271595740,1.800,0.455,4.559,1.665,0.000,0.003,0.000,0.003,8.485,0.154,0.000,0.154,8.727
1780271595776,1.381,0.116,4.446,0.947,0.000,0.000,0.000,0.003,6.893,0.154,0.000,0.154,6.739
1780271595822,1.038,4.403,4.166,2.751,0.000,0.003,0.000,0.000,12.361,0.122,0.000,0.122,5.527
1780271595855,0.586,5.000,4.224,6.320,0.000,0.003,0.003,0.000,16.136,0.138,0.000,0.138,5.527
1780271595895,0.765,2.923,4.199,7.818,0.000,0.000,0.000,0.000,15.705,0.154,0.000,0.154,13.770
1780271595925,0.998,2.412,3.761,8.368,0.000,0.000,0.003,0.000,15.542,0.146,0.000,0.146,12.800
1780271595961,1.111,4.067,3.699,7.399,0.000,0.000,0.003,0.000,16.279,0.162,0.000,0.162,14.836
1780271596000,1.436,2.361,4.002,6.972,0.000,0.000,0.000,0.003,14.774,0.154,0.000,0.154,13.261
1780271596053,1.848,3.429,3.575,5.959,0.000,0.000,0.000,0.000,14.811,0.154,0.000,0.154,13.188
1780271596090,1.877,3.590,3.408,5.325,0.000,0.000,0.003,0.000,14.203,0.154,0.000,0.154,12.655
1780271596123,2.052,3.674,3.349,4.793,0.003,0.000,0.003,0.000,13.874,0.154,0.000,0.154,12.267
1780271596152,2.376,3.838,3.214,4.534,0.000,0.000,0.000,0.000,13.962,0.154,0.000,0.154,12.242
1780271596186,2.372,3.637,3.036,3.892,0.000,0.000,0.003,0.000,12.940,0.154,0.000,0.154,11.806
1780271596238,2.464,3.324,2.810,3.386,0.000,0.000,0.003,0.000,11.987,0.162,0.000,0.162,10.618
1780271596266,2.489,2.999,2.693,3.178,0.000,0.000,0.003,0.000,11.362,0.154,0.000,0.154,10.230
1780271596312,2.515,2.741,2.595,2.923,0.000,0.003,0.000,0.003,10.780,0.146,0.000,0.146,9.721
1780271596343,2.467,2.675,2.496,2.682,0.000,0.003,0.000,0.000,10.323,0.154,0.000,0.154,9.261
1780271596390,2.598,0.922,2.504,1.129,0.000,0.000,0.003,0.003,7.159,0.162,0.000,0.162,7.248
1780271596426,2.398,0.204,2.307,0.262,0.000,0.000,0.003,0.000,5.174,0.146,0.000,0.146,4.897
1780271596466,2.183,0.040,2.019,0.058,0.000,0.000,0.003,0.000,4.303,0.146,0.000,0.146,4.485
1780271596521,1.851,0.007,1.337,0.010,0.000,0.000,0.000,0.003,3.208,0.146,0.000,0.146,3.806
1780271596585,1.523,0.003,0.583,0.007,0.000,0.000,0.003,0.000,2.119,0.138,0.000,0.138,2.497
1780271596622,1.742,0.072,0.437,0.608,0.000,0.000,0.000,0.003,2.862,0.146,0.000,0.146,2.497
1780271596670,2.019,1.749,0.167,3.648,0.000,0.000,0.003,0.003,7.589,0.138,0.000,0.138,2.788
1780271596704,2.135,2.854,0.072,5.890,0.000,0.000,0.003,0.003,10.957,0.146,0.000,0.146,7.321
1780271596756,2.700,1.406,0.269,5.270,0.000,0.000,0.000,0.000,9.645,0.146,0.000,0.146,8.921
1780271596792,2.963,2.642,0.240,5.642,0.000,0.000,0.003,0.003,11.493,0.154,0.000,0.154,9.794
1780271596833,2.843,2.157,0.714,4.760,0.000,0.000,0.003,0.007,10.484,0.154,0.000,0.154,9.794
1780271596862,2.930,1.202,1.286,4.231,0.000,0.000,0.003,0.000,9.652,0.146,0.000,0.146,8.533
1780271596904,2.219,1.519,0.783,3.233,0.003,0.003,0.000,0.003,7.763,0.154,0.000,0.154,9.600
1780271596948,0.586,0.433,0.193,0.936,0.000,0.000,0.003,0.000,2.151,0.146,0.000,0.146,2.570
1780271596986,0.091,0.069,0.021,0.145,0.000,0.000,0.003,0.007,0.336,0.138,0.000,0.138,0.897
1780271597028,0.021,0.010,0.003,0.025,0.000,0.000,0.003,0.003,0.065,0.130,0.000,0.130,0.703
1780271597090,0.007,0.007,0.003,0.007,0.003,0.000,0.003,0.003,0.033,0.130,0.000,0.130,0.727
1780271597116,0.003,0.003,0.000,0.007,0.000,0.000,0.003,0.003,0.019,0.130,0.000,0.130,0.752
1780271597148,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.130,0.000,0.130,0.727
1780271597179,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.130,0.000,0.130,0.727
1780271597224,0.003,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.012,0.130,0.000,0.130,0.752
1780271597280,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271597308,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.138,0.752
1780271597355,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.138,0.752
1780271597383,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.130,0.000,0.130,0.776
1780271597432,0.783,0.758,0.721,0.823,0.000,0.000,0.003,0.003,3.091,0.130,0.000,0.130,1.115
1780271597479,4.027,4.045,4.089,3.863,0.000,0.000,0.003,0.000,16.027,0.089,0.000,0.089,10.109
1780271597523,3.812,1.662,7.042,1.789,0.000,0.000,0.000,0.000,14.305,0.146,0.000,0.146,13.867
1780271597581,3.284,0.397,7.246,0.430,0.000,0.003,0.000,0.003,11.363,0.146,0.000,0.146,8.921
1780271597659,0.335,1.188,0.459,0.969,0.000,0.003,0.003,0.003,2.960,0.138,0.000,0.138,1.358
1780271597694,0.131,0.743,0.080,0.441,0.000,0.000,0.003,0.000,1.398,0.138,0.000,0.138,1.115
1780271597733,0.025,0.072,0.025,0.072,0.000,0.003,0.000,0.000,0.197,0.138,0.000,0.138,0.752
1780271597794,0.014,0.003,0.003,0.007,0.003,0.000,0.003,0.000,0.033,0.138,0.000,0.138,0.752
1780271597823,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.130,0.000,0.130,0.776
1780271597863,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.013,0.130,0.000,0.130,0.752
1780271597889,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.130,0.000,0.130,0.776
1780271597932,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.130,0.000,0.130,0.752
1780271597959,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.130,0.000,0.130,0.776
1780271598005,0.000,0.000,0.000,0.007,0.000,0.003,0.003,0.003,0.016,0.130,0.000,0.130,0.752
1780271598035,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.130,0.000,0.130,0.752
1780271598098,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.752
1780271598158,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.130,0.000,0.130,0.752
1780271598188,0.003,0.003,0.000,0.003,0.003,0.003,0.003,0.000,0.018,0.130,0.000,0.130,0.752
1780271598239,0.000,0.000,0.007,0.003,0.000,0.003,0.003,0.000,0.016,0.130,0.000,0.130,0.752
1780271598290,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.727
1780271598325,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271598373,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.130,0.000,0.130,0.776
1780271598404,0.003,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.824
1780271598435,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.776
1780271598463,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271598503,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.776
1780271598536,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.130,0.000,0.130,0.752
1780271598570,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271598612,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.752
1780271598664,0.000,0.000,0.000,0.003,4.166,4.202,0.007,0.010,8.388,6.967,0.000,6.967,8.873
1780271598693,0.000,0.000,0.000,0.000,3.517,3.575,0.007,0.003,7.102,6.332,0.000,6.332,7.927
1780271598741,0.003,0.000,0.000,0.003,2.190,2.321,0.003,0.003,4.523,4.542,0.000,4.542,5.648
1780271598805,0.003,0.000,0.000,0.003,1.720,1.705,0.003,0.003,3.437,3.435,0.000,3.435,4.024
1780271598843,0.003,0.000,0.000,0.003,1.596,1.636,0.003,0.003,3.244,3.190,0.000,3.190,3.636
1780271598883,0.000,0.000,0.000,0.003,1.552,1.538,0.003,0.003,3.099,3.085,0.000,3.085,3.564
1780271598909,0.000,0.000,0.000,0.003,1.465,1.487,0.003,0.003,2.961,3.011,0.000,3.011,3.685
1780271598953,0.000,0.000,0.000,0.003,0.353,0.477,0.003,0.003,0.839,1.090,0.000,1.090,2.909
1780271598981,0.003,0.000,0.000,0.003,0.072,0.102,0.003,0.003,0.186,0.634,0.000,0.634,0.824
1780271599018,0.000,0.000,0.000,0.000,0.018,0.018,0.003,0.000,0.039,0.276,0.000,0.276,0.752
1780271599050,0.000,0.000,0.007,0.003,0.003,0.007,0.003,0.000,0.023,0.195,0.000,0.195,0.752
1780271599088,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.000,0.021,0.154,0.000,0.154,0.752
1780271599130,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.138,0.776
1780271599177,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.003,0.009,0.138,0.000,0.138,0.752
1780271599210,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.015,0.138,0.000,0.138,0.776
1780271599256,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.138,0.000,0.138,0.752
1780271599310,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.130,0.000,0.130,0.776
1780271599344,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.138,0.000,0.138,0.776
1780271599383,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.138,0.000,0.138,0.776
1780271599416,0.003,0.003,0.000,0.007,0.000,0.000,0.000,0.003,0.016,0.138,0.000,0.138,0.776
1780271599460,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.138,0.752
1780271599493,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.130,0.000,0.130,0.727
1780271599537,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.006,0.138,0.000,0.138,0.752
1780271599567,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.138,0.752
1780271599606,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.013,0.138,0.000,0.138,0.752
1780271599664,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.130,0.000,0.130,0.752
1780271599706,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.138,0.752
1780271599743,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.776
1780271599798,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.727
1780271599850,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.130,0.000,0.130,0.752
1780271599887,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.752
1780271599930,0.000,0.003,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.130,0.000,0.130,0.752
1780271599964,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.012,0.130,0.000,0.130,0.752
1780271599996,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.130,0.000,0.130,0.752
1780271600023,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271600066,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.138,0.752
1780271600092,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271600130,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.752
1780271600182,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.130,0.000,0.130,0.776
1780271600236,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.018,0.130,0.000,0.130,0.727
1780271600265,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.130,0.000,0.130,0.727
1780271600314,0.000,0.003,0.000,0.003,0.003,0.003,0.003,0.003,0.018,0.130,0.000,0.130,0.776
1780271600370,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271600404,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.130,0.000,0.130,0.752
1780271600443,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271600480,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271600522,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271600553,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.727
1780271600594,0.000,0.000,0.007,0.003,0.000,0.003,0.003,0.000,0.016,0.130,0.000,0.130,0.752
1780271600630,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.138,0.752
1780271600691,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271600744,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.130,0.000,0.130,0.752
1780271600774,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271600831,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.130,0.000,0.130,0.752
1780271600883,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.130,0.000,0.130,0.727
1780271600916,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.130,0.000,0.130,0.776
1780271600968,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271601006,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271601042,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.752
1780271601072,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.727
1780271601128,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.130,0.000,0.130,0.752
1780271601165,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.130,0.000,0.130,0.776
1780271601211,0.003,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.015,0.130,0.000,0.130,0.752
1780271601270,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.130,0.000,0.130,0.776
1780271601299,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.727
1780271601345,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.130,0.000,0.130,0.727
1780271601412,0.003,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.015,0.130,0.000,0.130,0.752
1780271601444,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.776
1780271601480,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271601517,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.130,0.000,0.130,0.727
1780271601564,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.130,0.000,0.130,0.752
1780271601595,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.130,0.000,0.130,0.727
1780271601651,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.003,0.018,0.097,0.000,0.097,0.752
