wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780270991131,0.007,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.016,0.000,0.512,0.512,0.679
1780270991209,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.000,0.512,0.512,0.630
1780270991237,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.006,0.000,0.512,0.512,0.679
1780270991271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.504,0.504,0.630
1780270991302,0.000,0.000,0.003,0.007,0.000,0.003,0.003,0.003,0.019,0.000,0.496,0.496,0.679
1780270991346,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.000,0.512,0.512,0.679
1780270991374,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.512,0.512,0.630
1780270991410,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.000,0.504,0.504,0.630
1780270991442,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.000,0.520,0.520,0.630
1780270991503,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.520,0.520,0.630
1780270991540,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.520,0.520,0.679
1780270991577,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.496,0.496,0.630
1780270991630,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.000,0.496,0.496,0.630
1780270991670,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.488,0.630
1780270991760,0.003,0.003,0.000,0.003,0.003,0.000,0.014,0.000,0.026,0.000,0.496,0.496,1.091
1780270991790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.504,0.504,1.018
1780270991825,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.000,0.504,0.504,0.897
1780270991856,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.504,0.504,0.848
1780270991898,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.496,0.496,0.630
1780270991961,0.000,0.000,0.000,0.003,0.003,0.014,6.335,6.794,13.149,0.000,0.586,0.586,7.709
1780270992016,0.000,0.000,0.000,0.000,0.003,0.018,7.472,8.503,15.996,0.000,0.610,0.610,15.879
1780270992058,0.000,0.000,0.000,0.003,0.007,0.014,7.676,8.467,16.167,0.000,0.594,0.594,15.370
1780270992092,0.000,0.000,0.000,0.003,0.003,0.014,7.348,8.201,15.569,0.000,0.594,0.594,15.297
1780270992131,0.000,0.000,0.000,0.003,0.003,0.014,7.268,8.088,15.376,0.000,0.594,0.594,15.055
1780270992175,0.000,0.000,0.003,0.003,0.003,0.018,7.042,7.993,15.062,0.000,0.618,0.618,14.836
1780270992247,0.000,0.000,0.000,0.000,0.003,0.014,6.783,7.727,14.527,0.000,0.651,0.651,14.279
1780270992300,0.003,0.000,0.003,0.003,0.003,0.014,6.579,7.497,14.102,0.000,0.643,0.643,14.036
1780270992340,0.973,0.707,0.871,1.173,0.003,0.014,6.400,7.191,17.332,0.000,2.091,2.091,14.521
1780270992386,0.940,1.067,0.889,1.275,0.003,0.014,6.291,7.155,17.634,0.000,1.562,1.562,14.909
1780270992423,0.196,0.266,0.207,0.324,0.003,0.014,6.320,7.118,14.448,0.000,0.830,0.830,13.430
1780270992473,0.021,0.014,0.010,0.018,0.003,0.014,6.160,6.954,13.194,0.000,0.659,0.659,13.018
1780270992528,0.000,0.000,0.000,0.000,0.003,0.014,6.130,6.783,12.930,0.000,0.586,0.586,12.485
1780270992562,0.000,0.000,0.000,0.003,0.003,0.014,6.054,6.663,12.737,0.000,0.594,0.594,12.291
1780270992601,1.075,1.283,1.210,1.272,0.003,0.010,5.770,6.327,16.950,0.000,2.319,2.319,12.679
1780270992640,2.248,2.336,1.716,2.558,0.003,0.010,5.474,6.127,20.472,0.000,4.151,4.151,14.570
1780270992692,3.849,3.827,4.705,4.501,0.003,0.010,4.505,5.008,26.408,0.000,12.942,12.942,17.891
1780270992765,3.645,4.049,4.454,4.264,0.000,0.010,4.188,4.731,25.341,0.000,15.571,15.571,22.667
1780270992829,2.482,2.999,3.965,3.517,0.003,0.007,4.341,4.898,22.212,0.000,12.812,12.812,20.121
1780270992876,2.398,2.781,3.426,3.254,0.000,0.003,2.063,2.438,16.363,0.000,12.266,12.266,17.358
1780270992915,1.997,2.679,3.306,3.302,0.000,0.000,0.958,1.151,13.393,0.000,11.599,11.599,11.806
1780270992953,1.760,2.336,3.185,3.039,0.000,0.000,0.703,0.798,11.821,0.000,10.614,10.614,10.133
1780270992996,1.756,2.128,2.824,2.708,0.000,0.003,0.320,0.422,10.161,0.000,9.735,9.735,9.164
1780270993052,1.439,1.848,2.485,2.595,0.000,0.000,0.503,0.656,9.526,0.000,8.774,8.774,8.000
1780270993093,1.217,1.410,2.562,2.420,0.000,0.003,0.605,0.769,8.986,0.000,8.074,8.074,7.782
1780270993133,1.122,1.315,2.372,2.157,0.000,0.003,2.125,2.383,11.477,0.000,7.407,7.407,7.588
1780270993188,1.009,1.206,1.957,2.099,0.000,0.007,2.726,3.098,12.102,0.000,6.821,6.821,9.721
1780270993252,1.031,1.071,2.004,1.873,0.000,0.003,2.759,3.131,11.872,0.000,6.406,6.406,9.552
1780270993330,0.174,0.200,0.247,0.255,0.000,0.003,0.914,1.312,3.105,0.000,1.741,1.741,5.309
1780270993388,0.021,0.021,0.032,0.029,0.000,0.000,0.174,0.215,0.492,0.000,0.667,0.667,0.848
1780270993430,0.003,0.007,0.003,0.007,0.000,0.000,0.131,0.149,0.300,0.000,0.537,0.537,0.752
1780270993474,0.003,0.003,0.003,0.003,0.000,0.000,0.145,0.164,0.321,0.000,0.529,0.529,0.945
1780270993528,0.000,0.003,0.003,0.007,0.000,0.000,0.207,0.236,0.456,0.000,0.504,0.504,0.945
1780270993586,0.003,0.000,0.000,0.000,0.000,0.003,0.284,0.335,0.625,0.000,0.520,0.520,0.994
1780270993624,0.003,0.000,0.003,0.003,0.000,0.003,1.436,2.030,3.478,0.000,0.504,0.504,1.042
1780270993667,0.000,0.000,0.000,0.003,0.000,0.003,1.902,2.176,4.084,0.000,0.512,0.512,3.515
1780270993710,0.000,0.003,0.003,0.003,0.003,0.003,2.157,2.453,4.625,0.000,0.512,0.512,3.152
1780270993766,0.003,0.000,0.003,0.003,0.000,0.003,2.376,2.649,5.037,0.000,0.520,0.520,3.321
1780270993839,0.007,0.000,0.000,0.003,0.000,0.000,0.663,0.809,1.482,0.000,0.504,0.504,2.206
1780270993897,0.000,0.000,0.003,0.003,0.000,0.003,1.505,1.669,3.183,0.000,0.504,0.504,1.648
1780270993950,0.003,0.000,0.003,0.003,0.000,0.000,0.776,0.954,1.739,0.000,0.496,0.496,2.594
1780270994011,0.000,0.000,0.000,0.003,0.000,0.003,0.346,0.419,0.771,0.000,0.488,0.488,1.018
1780270994079,0.003,0.000,0.000,0.003,0.000,0.010,4.538,4.723,9.277,0.000,0.512,0.512,4.703
1780270994128,0.000,0.000,0.000,0.003,0.003,0.010,5.383,6.010,11.409,0.000,0.545,0.545,11.952
1780270994168,0.003,0.000,0.007,0.003,0.003,0.010,5.398,6.050,11.474,0.000,0.545,0.545,11.442
1780270994201,0.003,0.000,0.000,0.000,0.003,0.010,5.314,5.999,11.329,0.000,0.553,0.553,11.127
1780270994249,0.003,0.000,0.000,0.003,0.003,0.010,5.256,5.919,11.194,0.000,0.594,0.594,11.030
1780270994309,0.003,0.000,0.003,0.003,0.003,0.003,3.717,4.231,7.963,0.000,0.537,0.537,8.752
1780270994380,0.003,0.000,0.000,0.003,0.000,0.003,1.301,1.636,2.946,0.000,0.512,0.512,5.794
1780270994425,0.000,0.000,0.000,0.003,0.000,0.000,0.105,0.131,0.239,0.000,0.504,0.504,0.727
1780270994457,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.036,0.061,0.000,0.496,0.496,0.679
1780270994491,0.007,0.000,0.003,0.003,0.000,0.000,0.010,0.014,0.037,0.000,0.520,0.520,0.630
1780270994522,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.013,0.000,0.504,0.504,0.679
1780270994559,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.000,0.512,0.512,0.703
1780270994591,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.488,0.679
1780270994626,0.003,0.003,0.003,0.003,0.000,0.000,0.007,0.003,0.022,0.000,0.496,0.496,0.679
1780270994665,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.488,0.630
1780270994720,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.000,0.472,0.472,0.679
1780270994760,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.496,0.496,0.679
1780270994799,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.000,0.488,0.488,0.630
1780270994829,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.488,0.488,0.630
1780270994912,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.488,0.488,0.679
1780270994951,0.003,0.000,0.007,0.003,0.000,0.000,0.003,0.003,0.019,0.000,0.488,0.488,0.630
1780270994989,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.000,0.496,0.496,0.703
1780270995021,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.496,0.496,0.703
1780270995065,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.488,0.630
1780270995092,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.000,0.488,0.488,0.679
1780270995125,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.480,0.480,0.630
1780270995160,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.003,0.016,0.000,0.480,0.480,0.630
1780270995214,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.000,0.480,0.480,0.679
1780270995247,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.000,0.480,0.480,0.703
1780270995290,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.000,0.488,0.488,0.679
1780270995350,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.488,0.488,0.630
1780270995441,0.003,0.003,0.000,0.007,0.000,0.000,0.003,0.003,0.019,0.000,0.488,0.488,0.630
1780270995507,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.000,0.496,0.496,0.679
1780270995533,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.015,0.000,0.504,0.504,0.703
1780270995569,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.000,0.496,0.496,0.630
1780270995596,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.015,0.000,0.496,0.496,0.703
1780270995641,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.003,0.012,0.000,0.488,0.488,0.703
1780270995679,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.488,0.488,0.630
1780270995715,0.000,0.003,0.000,0.003,0.000,0.003,0.007,0.000,0.016,0.000,0.488,0.488,0.679
1780270995749,0.003,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.010,0.000,0.520,0.520,0.630
1780270995794,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.000,0.496,0.496,0.703
1780270995825,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.015,0.000,0.488,0.488,0.679
1780270995857,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.488,0.488,0.703
1780270995927,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.000,0.488,0.488,0.679
1780270995971,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.015,0.000,0.496,0.496,0.679
1780270996023,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.007,0.013,0.000,0.537,0.537,0.703
1780270996058,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.009,0.000,0.496,0.496,0.703
1780270996090,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.000,0.504,0.504,0.679
1780270996116,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.000,0.496,0.496,0.679
1780270996150,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.000,0.488,0.488,0.679
1780270996204,0.364,0.448,0.266,0.415,0.000,0.000,0.003,0.000,1.496,0.000,0.675,0.675,0.752
1780270996235,1.702,1.461,1.560,1.195,0.000,0.003,0.000,0.000,5.921,0.000,4.582,4.582,2.061
1780270996277,4.811,4.796,5.059,4.920,0.000,0.000,0.003,0.003,19.592,0.000,14.375,14.375,9.576
1780270996314,2.744,2.894,3.273,3.648,0.000,0.003,0.003,0.003,12.568,0.000,8.123,8.123,14.691
1780270996369,0.342,0.360,0.273,0.317,0.000,0.003,0.003,0.000,1.298,0.000,1.774,1.774,1.139
1780270996425,0.018,0.018,0.021,0.021,0.000,0.000,0.003,0.003,0.084,0.000,0.757,0.757,0.679
1780270996451,0.007,0.003,0.007,0.007,0.000,0.000,0.003,0.000,0.027,0.000,0.586,0.586,0.679
1780270996515,0.003,0.003,0.003,0.007,0.000,0.000,0.003,0.000,0.019,0.000,0.545,0.545,0.679
1780270996547,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.000,0.529,0.529,0.727
1780270996578,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.000,0.496,0.496,0.679
1780270996606,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.000,0.496,0.496,0.630
1780270996652,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.000,0.496,0.496,0.679
1780270996684,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.496,0.496,0.703
1780270996725,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.000,0.488,0.488,0.679
1780270996757,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.000,0.496,0.496,0.679
1780270996798,0.003,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.016,0.000,0.504,0.504,0.679
1780270996825,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.000,0.496,0.496,0.679
1780270996874,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.000,0.009,0.000,0.496,0.496,0.703
1780270996950,0.003,0.000,0.000,0.003,0.007,0.018,5.245,5.682,10.958,0.000,0.520,0.520,2.012
1780270996980,0.000,0.000,0.000,0.003,0.003,0.014,6.597,7.413,14.030,0.000,0.561,0.561,14.230
1780270997025,0.003,0.000,0.000,0.003,0.003,0.014,6.786,7.720,14.529,0.000,0.586,0.586,14.497
1780270997081,0.000,0.000,0.000,0.000,0.003,0.010,6.670,7.501,14.184,0.000,0.553,0.553,14.133
1780270997117,0.003,0.000,0.000,0.000,0.003,0.014,6.608,7.351,13.979,0.000,0.561,0.561,13.842
1780270997154,0.003,0.003,0.003,0.003,0.003,0.014,6.535,7.304,13.868,0.000,0.553,0.553,13.503
1780270997188,0.000,0.000,0.000,0.000,0.003,0.014,6.499,7.151,13.667,0.000,0.553,0.553,13.261
1780270997237,0.000,0.000,0.000,0.003,0.007,0.014,6.309,7.038,13.371,0.000,0.569,0.569,12.945
1780270997274,0.003,0.000,0.003,0.007,0.003,0.014,6.214,6.870,13.114,0.000,0.594,0.594,12.727
1780270997310,0.000,0.000,0.000,0.003,0.003,0.010,6.149,6.739,12.904,0.000,0.577,0.577,12.727
1780270997345,0.003,0.000,0.000,0.003,0.003,0.010,6.050,6.681,12.750,0.000,0.561,0.561,12.485
1780270997414,0.003,0.000,0.000,0.003,0.003,0.010,5.853,6.488,12.360,0.000,0.577,0.577,12.267
1780270997498,0.000,0.000,0.000,0.003,0.007,0.010,5.569,6.280,11.869,0.000,0.577,0.577,11.758
1780270997533,0.000,0.000,0.000,0.000,0.003,0.010,5.565,6.156,11.734,0.000,0.586,0.586,11.661
1780270997563,0.000,0.000,0.000,0.000,0.003,0.014,5.503,6.105,11.625,0.000,0.569,0.569,11.564
1780270997598,0.000,0.000,0.000,0.000,0.000,0.010,5.409,5.985,11.404,0.000,0.561,0.561,11.224
1780270997628,0.003,0.000,0.000,0.003,0.003,0.018,5.380,5.952,11.359,0.000,0.545,0.545,11.297
1780270997667,0.000,0.000,0.000,0.003,0.003,0.007,4.556,5.132,9.701,0.000,0.537,0.537,9.188
1780270997705,0.003,0.000,0.000,0.000,0.000,0.007,3.852,4.286,8.148,0.000,0.529,0.529,7.976
1780270997745,0.000,0.000,0.000,0.003,0.000,0.003,1.778,2.270,4.054,0.000,0.529,0.529,3.806
1780270997790,0.007,0.000,0.000,0.000,0.003,0.003,0.732,0.893,1.638,0.000,0.520,0.520,1.673
1780270997834,0.003,0.000,0.000,0.003,0.000,0.000,0.404,0.510,0.920,0.000,0.512,0.512,1.115
1780270997869,0.000,0.000,0.000,0.003,0.000,0.003,0.568,0.663,1.237,0.000,0.496,0.496,1.091
1780270997921,0.000,0.000,0.003,0.003,0.000,0.003,1.487,1.913,3.409,0.000,0.480,0.480,1.358
1780270998000,0.000,0.000,0.000,0.000,0.000,0.003,2.128,2.409,4.540,0.000,0.504,0.504,3.224
1780270998053,0.000,0.000,0.000,0.003,0.000,0.003,0.984,1.213,2.203,0.000,0.512,0.512,2.279
1780270998089,0.003,0.000,0.000,0.003,0.000,0.003,1.614,1.709,3.332,0.000,0.496,0.496,1.794
1780270998133,0.003,0.000,0.000,0.003,0.000,0.000,0.852,1.013,1.871,0.000,0.496,0.496,2.206
1780270998190,0.371,0.400,0.328,0.240,0.003,0.003,1.811,2.026,5.182,0.000,0.675,0.675,2.424
1780270998264,0.196,1.213,1.326,0.098,0.000,0.003,2.117,2.380,7.333,0.000,1.041,1.041,3.588
1780270998329,0.098,3.448,3.903,0.098,0.000,0.003,2.041,2.292,11.883,0.000,3.825,3.825,5.964
1780270998386,0.131,5.671,6.885,0.167,0.000,0.000,0.688,0.637,14.179,0.000,10.256,10.256,9.721
1780270998447,0.696,5.073,7.293,0.750,0.000,0.003,0.743,0.831,15.389,0.000,12.193,12.193,11.733
1780270998525,0.882,5.219,5.813,0.962,0.000,0.003,2.620,2.912,18.411,0.000,11.119,11.119,11.345
1780270998588,0.189,4.341,5.292,0.156,0.000,0.007,3.480,3.845,17.310,0.000,9.776,9.776,14.279
1780270998629,0.182,4.082,4.782,0.134,0.003,0.003,3.419,3.867,16.472,0.000,8.644,8.644,13.891
1780270998678,1.775,4.162,2.241,0.772,0.000,0.003,1.698,2.030,12.681,0.000,6.862,6.862,11.830
1780270998739,3.349,3.816,0.266,0.841,0.000,0.000,0.349,0.415,9.036,0.000,6.080,6.080,6.255
1780270998797,2.489,2.310,0.142,0.280,0.007,0.025,8.995,9.502,23.750,0.000,4.436,4.436,5.770
1780270998847,3.043,2.070,0.411,0.127,0.003,0.010,6.302,6.539,18.505,0.000,4.590,4.590,17.648
1780270998899,3.182,2.150,0.772,0.105,0.003,0.010,5.099,5.609,16.930,0.000,4.965,4.965,14.279
1780270998948,3.677,2.121,0.772,0.087,0.003,0.010,4.895,5.431,16.996,0.000,5.730,5.730,14.764
1780270998987,3.951,2.172,0.605,0.083,0.003,0.007,4.403,4.928,16.152,0.000,6.039,6.039,14.133
1780270999060,3.579,2.114,0.794,0.080,0.003,0.007,3.834,4.151,14.562,0.000,5.966,5.966,12.558
1780270999112,4.169,2.252,2.668,3.229,0.000,0.003,1.060,1.374,14.755,0.000,7.985,7.985,10.255
1780270999149,3.725,2.161,5.194,6.057,0.000,0.000,0.433,0.535,18.105,0.000,13.772,13.772,10.642
1780270999194,2.813,2.423,5.113,7.884,0.000,0.000,1.049,1.151,20.433,0.000,15.750,15.750,15.467
1780270999239,2.784,2.923,4.731,8.037,0.000,0.003,1.290,1.487,21.255,0.000,16.573,16.573,16.242
1780270999282,3.725,2.872,4.027,6.458,0.003,0.007,2.795,3.364,23.251,0.000,15.400,15.400,16.267
1780270999337,3.852,2.861,3.991,6.119,0.000,0.000,1.476,1.786,20.085,0.000,15.238,15.238,16.533
1780270999370,3.849,2.981,3.805,5.533,0.000,0.000,0.823,1.038,18.029,0.000,14.749,14.749,14.545
1780270999410,3.892,3.036,3.499,5.030,0.000,0.000,0.382,0.481,16.320,0.000,14.131,14.131,12.897
1780270999467,3.021,3.152,3.564,4.946,0.000,0.000,0.284,0.357,15.324,0.000,13.406,13.406,12.267
1780270999512,2.161,3.131,3.233,3.087,0.003,0.021,6.251,8.328,26.215,0.000,9.662,9.662,14.497
1780270999587,1.716,2.493,2.835,2.048,0.003,0.003,4.406,5.092,18.596,0.000,8.433,8.433,24.436
1780270999647,1.272,2.489,3.047,1.618,0.000,0.010,4.862,5.259,18.557,0.000,7.529,7.529,14.642
1780270999686,1.246,2.445,3.007,1.643,0.003,0.010,4.884,5.547,18.785,0.000,7.309,7.309,16.242
1780270999722,1.053,2.372,2.854,1.516,0.003,0.007,4.829,5.412,18.046,0.000,7.016,7.016,16.364
1780270999757,1.166,2.453,2.843,1.632,0.003,0.007,4.804,5.303,18.211,0.000,7.032,7.032,15.903
1780270999800,1.235,2.303,2.875,1.727,0.003,0.010,4.811,5.307,18.271,0.000,7.016,7.016,15.733
1780270999852,2.135,2.496,2.886,2.628,0.003,0.007,3.816,4.308,18.279,0.000,8.343,8.343,14.642
1780270999888,2.369,2.460,3.036,2.985,0.000,0.000,2.172,2.660,15.682,0.000,9.206,9.206,13.552
1780270999933,2.653,2.770,3.116,3.466,0.000,0.000,0.488,0.608,13.101,0.000,9.881,9.881,9.188
1780270999986,2.704,2.813,3.112,3.302,0.000,0.000,0.196,0.229,12.356,0.000,9.824,9.824,8.897
1780271000029,1.778,2.649,3.207,2.369,0.000,0.003,0.174,0.193,10.373,0.000,8.131,8.131,7.394
1780271000099,0.404,2.547,3.364,0.831,0.000,0.000,0.193,0.211,7.550,0.000,6.821,6.821,5.939
1780271000140,0.677,2.708,3.608,0.408,0.000,0.000,0.185,0.204,7.790,0.000,6.691,6.691,6.182
1780271000188,0.506,2.679,3.200,0.200,0.000,0.000,0.189,0.207,6.981,0.000,6.275,6.275,5.964
1780271000254,0.338,2.238,3.586,0.193,0.000,0.000,0.222,0.269,6.846,0.000,6.292,6.292,5.600
1780271000310,0.295,2.624,3.269,0.182,0.000,0.000,0.185,0.207,6.762,0.000,6.210,6.210,5.842
1780271000368,0.564,2.566,3.367,0.302,0.000,0.000,0.156,0.167,7.122,0.000,6.446,6.446,5.818
1780271000416,1.199,2.587,3.058,0.776,0.000,0.000,0.178,0.196,7.994,0.000,6.503,6.503,6.109
1780271000460,2.864,2.157,2.977,2.835,0.000,0.000,0.145,0.160,11.138,0.000,10.402,10.402,8.630
1780271000510,4.596,1.436,2.671,3.710,0.000,0.000,0.306,0.444,13.163,0.000,11.721,11.721,10.933
1780271000567,3.655,2.041,2.522,4.100,0.000,0.000,0.240,0.291,12.849,0.000,11.607,11.607,10.788
1780271000634,3.470,2.077,2.631,3.123,0.000,0.000,0.145,0.174,11.620,0.000,10.899,10.899,9.721
1780271000671,2.846,2.278,2.525,2.733,0.000,0.000,0.149,0.160,10.691,0.000,10.150,10.150,9.309
1780271000714,2.420,2.248,2.711,2.493,0.000,0.000,0.178,0.207,10.257,0.000,9.800,9.800,8.800
1780271000757,2.423,2.081,2.347,2.084,0.003,0.014,3.539,3.699,16.190,0.000,8.595,8.595,8.655
1780271000795,1.891,1.662,1.687,1.647,0.003,0.007,4.928,5.529,17.354,0.000,7.244,7.244,16.024
1780271000848,1.942,1.709,1.622,1.687,0.003,0.010,4.625,5.084,16.682,0.000,7.155,7.155,15.321
1780271000893,1.622,1.519,1.447,1.272,0.007,0.021,8.113,8.266,22.267,0.000,5.641,5.641,16.800
1780271000946,0.379,0.382,0.287,0.408,0.003,0.000,3.583,4.224,9.266,0.000,2.311,2.311,23.273
1780271001004,0.036,0.029,0.021,0.040,0.003,0.010,5.354,5.948,11.441,0.000,0.773,0.773,9.600
1780271001059,0.007,0.010,0.003,0.010,0.000,0.000,1.844,2.307,4.181,0.000,0.545,0.545,11.491
1780271001097,0.003,0.003,0.000,0.003,0.003,0.025,6.688,6.681,13.406,0.000,0.488,0.488,5.842
1780271001168,0.007,0.003,0.003,0.003,0.000,0.000,2.981,3.546,6.543,0.000,0.545,0.545,19.636
1780271001207,0.003,0.000,0.000,0.003,0.003,0.014,4.887,4.938,9.848,0.000,0.504,0.504,6.933
1780271001240,0.003,0.003,0.000,0.003,0.007,0.010,5.861,6.546,12.433,0.000,0.529,0.529,12.291
1780271001270,0.003,0.000,0.000,0.003,0.003,0.014,6.101,6.619,12.743,0.000,0.553,0.553,12.655
1780271001317,0.003,0.000,0.003,0.003,0.003,0.003,3.444,3.969,7.428,0.000,0.553,0.553,9.115
1780271001372,0.003,0.000,0.003,0.000,0.003,0.000,0.739,0.616,1.364,0.000,0.520,0.520,2.012
1780271001423,0.003,0.003,0.000,0.003,0.000,0.000,0.174,0.174,0.357,0.000,0.504,0.504,0.776
1780271001462,0.000,0.000,0.000,0.003,0.000,0.000,0.127,0.142,0.272,0.000,0.504,0.504,0.727
1780271001519,0.000,0.000,0.000,0.003,0.000,0.003,0.207,0.251,0.464,0.000,0.512,0.512,0.776
1780271001574,0.000,0.000,0.003,0.003,0.000,0.000,0.258,0.291,0.555,0.000,0.537,0.537,0.848
1780271001626,0.710,0.506,0.579,0.535,0.000,0.003,1.600,1.767,5.700,0.000,0.968,0.968,2.182
1780271001705,3.965,4.844,5.511,5.026,0.000,0.000,1.232,1.403,21.981,0.000,13.968,13.968,15.830
1780271001769,0.564,0.750,0.874,0.790,0.003,0.007,3.922,4.366,11.276,0.000,2.889,2.889,7.321
1780271001822,0.061,0.065,0.047,0.029,0.003,0.003,2.748,2.967,5.923,0.000,1.041,1.041,6.885
1780271001861,0.010,0.007,0.010,0.003,0.000,0.003,1.075,0.849,1.957,0.000,0.683,0.683,2.594
1780271001905,0.003,0.003,0.003,0.003,0.000,0.003,0.193,0.225,0.433,0.000,0.569,0.569,0.824
1780271001947,0.003,0.003,0.003,0.003,0.000,0.000,0.156,0.174,0.342,0.000,0.545,0.545,0.848
1780271001984,0.003,0.003,0.003,0.003,0.000,0.003,0.225,0.269,0.509,0.000,0.512,0.512,0.848
1780271002033,0.003,0.003,0.003,0.003,0.000,0.000,0.251,0.313,0.576,0.000,0.504,0.504,0.873
1780271002084,0.003,0.000,0.000,0.003,0.000,0.003,1.917,2.081,4.007,0.000,0.545,0.545,0.873
1780271002134,0.003,0.000,0.000,0.003,0.000,0.003,1.753,1.968,3.730,0.000,0.545,0.545,3.127
1780271002210,0.003,0.003,0.003,0.003,0.000,0.003,2.329,2.675,5.019,0.000,0.520,0.520,2.182
1780271002265,0.000,0.000,0.000,0.003,0.000,0.003,2.923,3.171,6.100,0.000,0.504,0.504,3.830
1780271002305,0.003,0.000,0.000,0.003,0.000,0.000,1.396,1.060,2.462,0.000,0.512,0.512,4.097
