wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780256744391,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.130,0.593
1780256744432,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.130,0.593
1780256744463,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256744505,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256744537,0.003,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.010,0.455,0.000,0.122,0.577
1780256744586,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.455,0.000,0.130,0.585
1780256744667,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256744704,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.463,0.000,0.122,0.585
1780256744765,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256744795,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256744840,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.455,0.000,0.130,0.585
1780256744876,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.488,0.000,0.130,0.618
1780256744915,0.000,0.007,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.480,0.000,0.113,0.593
1780256744946,0.007,0.000,0.000,0.003,0.000,0.000,0.007,0.003,0.020,0.472,0.000,0.122,0.594
1780256744991,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256745024,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.439,0.000,0.122,0.561
1780256745065,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256745099,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.480,0.000,0.122,0.602
1780256745192,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256745230,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256745315,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.488,0.000,0.122,0.610
1780256745344,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.012,0.496,0.000,0.122,0.618
1780256745384,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.000,0.130,0.634
1780256745410,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256745448,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.488,0.000,0.122,0.610
1780256745475,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.480,0.000,0.130,0.610
1780256745510,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.130,0.610
1780256745541,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.455,0.000,0.130,0.585
1780256745579,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.455,0.000,0.130,0.585
1780256745611,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256745693,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256745726,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.122,0.585
1780256745767,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.472,0.000,0.130,0.602
1780256745837,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256745878,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.455,0.000,0.122,0.577
1780256745921,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256745953,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.455,0.000,0.122,0.577
1780256745993,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.463,0.000,0.122,0.585
1780256746034,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.455,0.000,0.122,0.577
1780256746072,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.447,0.000,0.122,0.569
1780256746105,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.455,0.000,0.122,0.577
1780256746151,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256746248,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.122,0.585
1780256746281,0.003,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.016,0.472,0.000,0.122,0.594
1780256746353,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256746393,0.000,0.003,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.488,0.000,0.122,0.610
1780256746435,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.472,0.000,0.122,0.594
1780256746466,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256746513,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.455,0.000,0.122,0.577
1780256746565,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.130,0.585
1780256746596,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.447,0.000,0.130,0.577
1780256746635,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.455,0.000,0.130,0.585
1780256746665,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.480,0.000,0.130,0.610
1780256746746,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256746774,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256746812,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256746880,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256746910,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.472,0.000,0.122,0.594
1780256746951,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256746981,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.472,0.000,0.122,0.594
1780256747025,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.472,0.000,0.113,0.585
1780256747056,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256747096,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.455,0.000,0.122,0.577
1780256747139,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.472,0.000,0.122,0.594
1780256747189,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.496,0.000,0.122,0.618
1780256747270,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.496,0.000,0.122,0.618
1780256747301,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.504,0.000,0.122,0.626
1780256747346,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.504,0.000,0.122,0.626
1780256747412,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.000,0.122,0.642
1780256747442,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.504,0.000,0.122,0.626
1780256747489,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.000,0.122,0.626
1780256747517,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.488,0.000,0.122,0.610
1780256747551,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.488,0.000,0.130,0.618
1780256747584,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256747643,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.012,0.488,0.000,0.122,0.610
1780256747682,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.480,0.000,0.122,0.602
1780256747720,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256747812,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.130,0.593
1780256747844,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.463,0.000,0.122,0.585
1780256747894,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.463,0.000,0.122,0.585
1780256747968,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.472,0.000,0.122,0.594
1780256748000,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256748038,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256748066,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256748103,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256748132,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.130,0.602
1780256748174,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256748209,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.463,0.000,0.130,0.593
1780256748252,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256748339,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.463,0.000,0.122,0.585
1780256748392,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256748426,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.480,0.000,0.130,0.610
1780256748502,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256748540,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256748576,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256748605,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256748647,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.455,0.000,0.122,0.577
1780256748693,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256748727,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.122,0.585
1780256748770,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.463,0.000,0.122,0.585
1780256748874,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.009,0.455,0.000,0.130,0.585
1780256748930,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.130,0.610
1780256749002,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256749052,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.130,0.585
1780256749082,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256749123,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.130,0.585
1780256749165,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.472,0.000,0.130,0.602
1780256749208,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.015,0.472,0.000,0.130,0.602
1780256749240,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.447,0.000,0.122,0.569
1780256749281,0.000,0.000,0.000,0.007,0.003,0.000,0.003,0.000,0.013,0.463,0.000,0.122,0.585
1780256749347,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256749402,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.130,0.593
1780256749435,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.007,0.016,0.480,0.000,0.122,0.602
1780256749501,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256749533,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.496,0.000,0.130,0.626
1780256749574,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.488,0.000,0.122,0.610
1780256749603,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256749644,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.455,0.000,0.130,0.585
1780256749675,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.130,0.593
1780256749710,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.472,0.000,0.122,0.594
1780256749743,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256749792,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.463,0.000,0.122,0.585
1780256749861,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.447,0.000,0.130,0.577
1780256749922,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.480,0.000,0.122,0.602
1780256749953,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.130,0.610
1780256750008,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.472,0.000,0.130,0.602
1780256750044,0.000,0.000,0.000,0.007,0.003,0.003,0.003,0.000,0.016,0.472,0.000,0.130,0.602
1780256750087,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.012,0.463,0.000,0.122,0.585
1780256750117,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256750153,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.013,0.463,0.000,0.130,0.593
1780256750197,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.488,0.000,0.122,0.610
1780256750237,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.480,0.000,0.122,0.602
1780256750274,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256750313,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.122,0.585
1780256750383,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.463,0.000,0.122,0.585
1780256750439,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256750470,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256750527,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.130,0.602
1780256750556,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256750605,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256750642,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.447,0.000,0.130,0.577
1780256750695,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.130,0.602
1780256750725,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.472,0.000,0.130,0.602
1780256750763,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.122,0.585
1780256750796,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.000,0.009,0.455,0.000,0.122,0.577
1780256750843,0.003,0.003,0.000,0.003,0.003,0.003,0.003,0.000,0.018,0.463,0.000,0.122,0.585
1780256750907,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.455,0.000,0.122,0.577
1780256750973,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.130,0.610
1780256751033,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.463,0.000,0.130,0.593
1780256751065,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256751124,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.455,0.000,0.122,0.577
1780256751154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.463,0.000,0.130,0.593
1780256751202,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256751243,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256751283,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.130,0.585
1780256751316,0.007,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.016,0.463,0.000,0.122,0.585
1780256751361,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256751438,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256751495,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256751560,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256751588,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256751633,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.463,0.000,0.122,0.585
1780256751662,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256751704,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256751734,0.000,0.000,0.000,0.003,0.000,0.007,0.003,0.000,0.013,0.472,0.000,0.122,0.594
1780256751770,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256751799,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256751847,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256751883,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.463,0.000,0.122,0.585
1780256751955,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.472,0.000,0.130,0.602
1780256752014,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256752083,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256752120,0.000,0.000,0.000,0.003,0.000,0.007,0.003,0.000,0.013,0.455,0.000,0.122,0.577
1780256752179,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.463,0.000,0.122,0.585
1780256752210,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.455,0.000,0.122,0.577
1780256752253,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.480,0.000,0.122,0.602
1780256752289,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256752332,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256752367,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.455,0.000,0.130,0.585
1780256752407,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.130,0.585
1780256752489,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256752542,0.000,0.007,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.455,0.000,0.122,0.577
1780256752621,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.130,0.593
1780256752655,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256752704,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.472,0.000,0.122,0.594
1780256752747,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256752785,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.463,0.000,0.122,0.585
1780256752820,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256752858,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256752897,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256752934,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256753001,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256753054,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.130,0.593
1780256753109,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256753141,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256753191,0.000,0.003,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.480,0.000,0.122,0.602
1780256753231,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.504,0.000,0.130,0.634
1780256753266,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.130,0.610
1780256753296,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256753334,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256753365,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256753402,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256753437,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.455,0.000,0.122,0.577
1780256753489,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.472,0.000,0.122,0.594
1780256753560,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256753624,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256753663,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256753706,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.496,0.000,0.122,0.618
1780256753757,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.504,0.000,0.122,0.626
1780256753784,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.488,0.000,0.122,0.610
1780256753817,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256753845,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256753886,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256753914,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.463,0.000,0.122,0.585
1780256753956,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.130,0.585
1780256753988,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.480,0.000,0.130,0.610
1780256754027,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.130,0.593
1780256754102,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.472,0.000,0.122,0.594
1780256754167,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256754205,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256754246,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.013,0.463,0.000,0.122,0.585
1780256754296,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256754339,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256754375,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256754411,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.447,0.000,0.122,0.569
1780256754446,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.455,0.000,0.122,0.577
1780256754490,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.488,0.000,0.122,0.610
1780256754526,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.480,0.000,0.122,0.602
1780256754555,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.472,0.000,0.122,0.594
1780256754633,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.455,0.000,0.122,0.577
1780256754690,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.455,0.000,0.122,0.577
1780256754726,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256754777,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256754825,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.463,0.000,0.122,0.585
1780256754854,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256754895,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256754930,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.130,0.593
1780256754971,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256755012,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.488,0.000,0.130,0.618
