wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780275339545,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.582
1780275339645,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.679
1780275339673,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.994
1780275339711,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.945
1780275339737,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.009,0.848
1780275339776,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.630
1780275339800,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.679
1780275339837,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.009,0.970
1780275339863,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.970
1780275339902,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.873
1780275339927,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.776
1780275339970,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275340002,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.679
1780275340055,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.679
1780275340141,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275340170,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275340201,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275340229,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275340262,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.679
1780275340294,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275340333,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780275340368,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275340401,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275340430,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275340469,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.606
1780275340497,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.630
1780275340527,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275340580,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.606
1780275340689,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.000,0.009,0.606
1780275340725,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275340764,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275340789,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275340824,0.000,0.003,0.007,0.003,0.000,0.000,0.003,0.000,0.016,0.606
1780275340853,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275340892,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275340920,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275340963,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275340992,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275341029,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275341070,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275341114,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275341217,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.582
1780275341255,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275341287,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275341311,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275341344,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.679
1780275341373,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275341412,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275341436,0.003,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.016,0.606
1780275341473,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.630
1780275341501,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275341543,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275341592,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275341623,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275341736,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275341764,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275341795,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275341822,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275341867,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275341894,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275341928,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.000,0.009,0.606
1780275341955,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275342005,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780275342032,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275342071,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.606
1780275342122,0.007,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.019,0.630
1780275342153,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275342286,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275342313,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275342358,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.003,0.015,0.606
1780275342383,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780275342424,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275342451,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275342489,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275342515,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.009,0.630
1780275342552,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275342576,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275342625,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.007,0.013,0.630
1780275342656,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275342770,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275342802,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.606
1780275342835,0.007,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.013,0.582
1780275342869,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275342908,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275342938,0.003,0.000,0.000,0.000,0.000,0.007,0.003,0.000,0.013,0.679
1780275342978,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275343009,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275343054,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275343080,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275343129,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275343156,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780275343193,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275343301,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780275343338,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275343377,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275343403,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275343436,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275343473,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.630
1780275343514,0.007,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.016,0.606
1780275343540,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.630
1780275343573,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275343608,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275343657,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275343698,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275343787,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780275343825,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275343857,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.679
1780275343880,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275343914,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.630
1780275343938,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275343968,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.630
1780275343994,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275344027,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.630
1780275344055,0.003,0.000,0.000,0.000,0.003,0.000,0.003,0.007,0.016,0.630
1780275344085,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275344109,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780275344152,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275344182,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275344216,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275344308,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.630
1780275344370,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.630
1780275344397,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.630
1780275344427,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275344453,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.606
1780275344487,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275344517,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275344547,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275344576,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.582
1780275344604,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275344633,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275344675,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.630
1780275344699,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275344729,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275344824,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275344878,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275344906,0.003,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.016,0.606
1780275344937,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275344969,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0.007,0.630
1780275344999,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275345024,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275345055,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275345080,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780275345116,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275345140,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275345189,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275345214,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275345260,0.000,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.013,0.679
1780275345370,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275345436,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275345465,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275345504,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275345533,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.006,0.606
1780275345572,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275345598,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275345630,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275345657,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.630
1780275345717,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275345744,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275345786,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275345881,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275345941,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275345973,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.000,0.015,0.606
1780275346023,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275346051,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780275346086,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.606
1780275346112,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275346151,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275346178,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.630
1780275346229,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.582
1780275346257,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275346313,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275346408,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275346467,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275346497,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275346536,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.630
1780275346569,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275346607,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275346639,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.606
1780275346674,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275346702,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.606
1780275346764,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275346799,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275346836,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275346929,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.606
1780275346977,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.582
1780275347004,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275347047,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275347084,0.003,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.009,0.630
1780275347117,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275347149,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275347186,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275347227,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275347285,0.003,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.015,0.606
1780275347337,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275347445,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275347485,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275347514,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275347542,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.606
1780275347577,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275347603,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275347634,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.606
1780275347660,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275347697,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275347725,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275347759,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275347796,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275347829,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.679
1780275347857,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.606
1780275347927,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.606
1780275347977,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275348030,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275348057,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275348091,0.007,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.016,0.606
1780275348119,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275348156,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.630
1780275348180,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.679
1780275348218,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275348244,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275348295,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275348359,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275348383,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.606
1780275348466,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275348534,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.630
1780275348568,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.010,0.019,0.606
1780275348606,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275348631,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275348664,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275348688,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275348719,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275348756,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275348787,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275348814,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275348869,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780275348898,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275348967,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275348992,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275349066,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275349094,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275349132,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275349160,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275349206,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.630
1780275349232,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275349266,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275349293,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275349334,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275349389,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.606
1780275349416,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275349489,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275349521,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275349592,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780275349627,0.007,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.016,0.630
1780275349661,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.679
1780275349688,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275349723,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275349756,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.606
1780275349790,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780275349816,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.000,0.009,0.630
1780275349851,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275349892,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.630
1780275349926,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275349996,0.000,0.003,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.606
1780275350031,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.606
1780275350101,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.630
1780275350131,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275350171,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.016,0.630
1780275350201,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275350234,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.606
1780275350263,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275350303,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.630
1780275350338,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275350380,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275350431,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.606
1780275350502,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275350530,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275350571,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275350646,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.679
1780275350671,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275350707,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.630
1780275350733,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275350765,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275350793,0.003,0.000,0.003,0.003,0.000,0.000,0.007,0.000,0.016,0.582
1780275350824,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275350867,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.630
1780275350905,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275350942,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275351008,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275351033,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275351063,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.606
1780275351087,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275351154,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.630
1780275351181,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275351209,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.606
1780275351238,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275351267,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275351297,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275351327,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275351365,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275351395,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275351426,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275351480,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275351552,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275351611,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
